concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,case:concept:name,case:variant,case:variant-index,case:creator
Take in charge ticket,complete,Value 9,2012-08-20 12:48:18+03:00,Take in charge ticket,Value 9,Case3182,Variant 2,2,Fluxicon Disco
Wait,complete,Value 9,2012-08-20 13:39:06+03:00,Wait,Value 9,Case3182,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 9,2012-08-21 12:14:43+03:00,Resolve ticket,Value 9,Case3182,Variant 2,2,Fluxicon Disco
Closed,complete,Value 3,2012-09-05 12:15:02+03:00,Closed,Value 3,Case3182,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 1,2012-08-03 12:03:04+03:00,Assign seriousness,Value 1,Case4030,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 6,2012-08-03 12:23:20+03:00,Take in charge ticket,Value 6,Case4030,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2012-08-03 12:25:04+03:00,Resolve ticket,Value 6,Case4030,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-05 07:10:42+03:00,Closed,Value 5,Case4030,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 1,2012-08-03 12:11:46+03:00,Assign seriousness,Value 1,Case3428,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-06 08:44:28+03:00,Take in charge ticket,Value 13,Case3428,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-27 10:23:15+03:00,Resolve ticket,Value 13,Case3428,Variant 1,1,Fluxicon Disco
Closed,complete,Value 3,2012-09-11 10:23:33+03:00,Closed,Value 3,Case3428,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 1,2012-08-03 12:39:45+03:00,Assign seriousness,Value 1,Case3898,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 1,2012-08-03 12:39:52+03:00,Take in charge ticket,Value 1,Case3898,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 1,2012-08-03 15:41:26+03:00,Resolve ticket,Value 1,Case3898,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 12:41:11+03:00,Closed,Value 5,Case3898,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-03 15:42:59+03:00,Assign seriousness,Value 13,Case755,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-06 10:51:23+03:00,Take in charge ticket,Value 13,Case755,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-07 14:57:14+03:00,Resolve ticket,Value 13,Case755,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 15:50:31+03:00,Closed,Value 5,Case755,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-06 08:21:37+03:00,Assign seriousness,Value 13,Case876,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-06 08:30:52+03:00,Take in charge ticket,Value 4,Case876,Variant 2,2,Fluxicon Disco
Wait,complete,Value 4,2012-08-08 15:35:23+03:00,Wait,Value 4,Case876,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-27 07:43:41+03:00,Resolve ticket,Value 4,Case876,Variant 2,2,Fluxicon Disco
Closed,complete,Value 3,2012-09-11 07:43:53+03:00,Closed,Value 3,Case876,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-06 08:32:05+03:00,Assign seriousness,Value 13,Case2908,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-06 08:32:14+03:00,Take in charge ticket,Value 13,Case2908,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-07 09:02:06+03:00,Resolve ticket,Value 13,Case2908,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-09 08:40:32+03:00,Closed,Value 5,Case2908,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-06 12:22:21+03:00,Assign seriousness,Value 13,Case3511,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-06 12:22:42+03:00,Take in charge ticket,Value 13,Case3511,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-08 13:56:16+03:00,Resolve ticket,Value 13,Case3511,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-07 13:56:40+03:00,Closed,Value 5,Case3511,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-06 12:26:32+03:00,Assign seriousness,Value 13,Case4032,Variant 25,25,Fluxicon Disco
Wait,complete,Value 12,2012-08-07 08:22:11+03:00,Wait,Value 12,Case4032,Variant 25,25,Fluxicon Disco
Resolve ticket,complete,Value 12,2012-08-09 13:43:12+03:00,Resolve ticket,Value 12,Case4032,Variant 25,25,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 13:43:41+03:00,Closed,Value 5,Case4032,Variant 25,25,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-06 14:23:05+03:00,Assign seriousness,Value 13,Case3086,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-06 14:23:20+03:00,Take in charge ticket,Value 13,Case3086,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-06 14:24:47+03:00,Resolve ticket,Value 13,Case3086,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-07 14:30:40+03:00,Closed,Value 5,Case3086,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-07 08:54:51+03:00,Assign seriousness,Value 4,Case1815,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-08 08:01:14+03:00,Take in charge ticket,Value 4,Case1815,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-09 08:04:18+03:00,Resolve ticket,Value 4,Case1815,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 09:00:32+03:00,Closed,Value 5,Case1815,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-07 09:00:23+03:00,Assign seriousness,Value 4,Case3943,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-07 15:01:02+03:00,Take in charge ticket,Value 4,Case3943,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-09 08:55:38+03:00,Resolve ticket,Value 4,Case3943,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 09:10:55+03:00,Closed,Value 5,Case3943,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-07 09:48:10+03:00,Assign seriousness,Value 13,Case2296,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-07 09:48:17+03:00,Take in charge ticket,Value 13,Case2296,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-07 10:06:48+03:00,Resolve ticket,Value 13,Case2296,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 09:50:25+03:00,Closed,Value 5,Case2296,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-07 10:01:46+03:00,Assign seriousness,Value 13,Case1075,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 3,2012-08-23 07:05:34+03:00,Take in charge ticket,Value 3,Case1075,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2012-09-05 08:54:11+03:00,Resolve ticket,Value 2,Case1075,Variant 1,1,Fluxicon Disco
Closed,complete,Value 3,2012-09-20 08:54:27+03:00,Closed,Value 3,Case1075,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-07 10:59:02+03:00,Assign seriousness,Value 13,Case3083,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-09 15:21:57+03:00,Take in charge ticket,Value 13,Case3083,Variant 2,2,Fluxicon Disco
Wait,complete,Value 13,2012-08-17 14:38:39+03:00,Wait,Value 13,Case3083,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-28 15:28:54+03:00,Resolve ticket,Value 13,Case3083,Variant 2,2,Fluxicon Disco
Closed,complete,Value 3,2012-09-12 15:29:05+03:00,Closed,Value 3,Case3083,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-07 12:34:32+03:00,Assign seriousness,Value 13,Case1327,Variant 25,25,Fluxicon Disco
Wait,complete,Value 1,2012-09-05 12:43:03+03:00,Wait,Value 1,Case1327,Variant 25,25,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-09-13 14:58:00+03:00,Resolve ticket,Value 13,Case1327,Variant 25,25,Fluxicon Disco
Closed,complete,Value 3,2012-09-28 14:58:18+03:00,Closed,Value 3,Case1327,Variant 25,25,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-07 12:54:13+03:00,Assign seriousness,Value 13,Case4394,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-07 12:54:21+03:00,Take in charge ticket,Value 13,Case4394,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-13 12:39:32+03:00,Resolve ticket,Value 13,Case4394,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 13:00:35+03:00,Closed,Value 5,Case4394,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 07:26:16+03:00,Assign seriousness,Value 4,Case483,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-08 08:00:42+03:00,Take in charge ticket,Value 4,Case483,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-09 13:29:31+03:00,Resolve ticket,Value 4,Case483,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 13:30:02+03:00,Closed,Value 5,Case483,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 07:29:37+03:00,Assign seriousness,Value 4,Case1356,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-08 08:01:00+03:00,Take in charge ticket,Value 4,Case1356,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-10 14:02:50+03:00,Resolve ticket,Value 4,Case1356,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-13 07:30:26+03:00,Closed,Value 5,Case1356,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-08 08:14:19+03:00,Assign seriousness,Value 13,Case2256,Variant 5,5,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-08 08:14:40+03:00,Resolve ticket,Value 13,Case2256,Variant 5,5,Fluxicon Disco
Closed,complete,Value 5,2012-09-15 08:20:30+03:00,Closed,Value 5,Case2256,Variant 5,5,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 10:54:15+03:00,Assign seriousness,Value 4,Case3180,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-09 13:16:10+03:00,Take in charge ticket,Value 13,Case3180,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-09 14:44:25+03:00,Resolve ticket,Value 13,Case3180,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-09 11:01:22+03:00,Closed,Value 5,Case3180,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 11:07:12+03:00,Assign seriousness,Value 4,Case4419,Variant 25,25,Fluxicon Disco
Wait,complete,Value 13,2012-08-13 13:06:37+03:00,Wait,Value 13,Case4419,Variant 25,25,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-27 10:50:56+03:00,Resolve ticket,Value 4,Case4419,Variant 25,25,Fluxicon Disco
Closed,complete,Value 3,2012-09-11 10:51:13+03:00,Closed,Value 3,Case4419,Variant 25,25,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 13:57:31+03:00,Assign seriousness,Value 4,Case2609,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-16 07:12:00+03:00,Take in charge ticket,Value 4,Case2609,Variant 2,2,Fluxicon Disco
Wait,complete,Value 4,2012-08-16 09:12:32+03:00,Wait,Value 4,Case2609,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-27 10:14:13+03:00,Resolve ticket,Value 4,Case2609,Variant 2,2,Fluxicon Disco
Closed,complete,Value 3,2012-09-11 10:14:23+03:00,Closed,Value 3,Case2609,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 14:34:59+03:00,Assign seriousness,Value 4,Case2367,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-31 09:02:30+03:00,Take in charge ticket,Value 4,Case2367,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-09-17 07:35:57+03:00,Resolve ticket,Value 4,Case2367,Variant 1,1,Fluxicon Disco
Closed,complete,Value 3,2012-10-02 07:36:13+03:00,Closed,Value 3,Case2367,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 15:16:40+03:00,Assign seriousness,Value 4,Case4282,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 12,2012-08-09 07:40:03+03:00,Take in charge ticket,Value 12,Case4282,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 12,2012-08-09 07:40:21+03:00,Resolve ticket,Value 12,Case4282,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 10:20:31+03:00,Closed,Value 5,Case4282,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-08 15:21:59+03:00,Assign seriousness,Value 4,Case3260,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 17,2012-08-09 08:57:31+03:00,Take in charge ticket,Value 17,Case3260,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 17,2012-08-09 09:25:53+03:00,Resolve ticket,Value 17,Case3260,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-08 10:30:31+03:00,Closed,Value 5,Case3260,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-09 08:26:28+03:00,Assign seriousness,Value 4,Case2220,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 12,2012-08-09 13:35:02+03:00,Take in charge ticket,Value 12,Case2220,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 12,2012-08-09 15:56:01+03:00,Resolve ticket,Value 12,Case2220,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-15 08:30:29+03:00,Closed,Value 5,Case2220,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-09 12:06:20+03:00,Assign seriousness,Value 4,Case3638,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-09 13:11:18+03:00,Take in charge ticket,Value 4,Case3638,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-10 09:10:49+03:00,Resolve ticket,Value 4,Case3638,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 12:10:45+03:00,Closed,Value 5,Case3638,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-09 12:13:03+03:00,Assign seriousness,Value 4,Case40,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-09 12:13:29+03:00,Take in charge ticket,Value 4,Case40,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-09 12:46:00+03:00,Resolve ticket,Value 13,Case40,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 12:20:25+03:00,Closed,Value 5,Case40,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 13,2012-08-09 13:19:16+03:00,Assign seriousness,Value 13,Case1290,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-09 13:19:28+03:00,Take in charge ticket,Value 13,Case1290,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-09 13:22:59+03:00,Resolve ticket,Value 13,Case1290,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 13:21:25+03:00,Closed,Value 5,Case1290,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-09 15:16:14+03:00,Assign seriousness,Value 4,Case1500,Variant 8,8,Fluxicon Disco
Resolve ticket,complete,Value 9,2012-09-10 15:35:07+03:00,Resolve ticket,Value 9,Case1500,Variant 8,8,Fluxicon Disco
Resolve ticket,complete,Value 9,2012-09-10 15:35:07+03:00,Resolve ticket,Value 9,Case1500,Variant 8,8,Fluxicon Disco
Closed,complete,Value 3,2012-09-25 15:35:24+03:00,Closed,Value 3,Case1500,Variant 8,8,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-09 16:03:00+03:00,Assign seriousness,Value 4,Case4054,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 10:35:24+03:00,Take in charge ticket,Value 4,Case4054,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-10 12:55:05+03:00,Resolve ticket,Value 4,Case4054,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 16:01:15+03:00,Closed,Value 5,Case4054,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 06:49:50+03:00,Assign seriousness,Value 4,Case1185,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 07:33:45+03:00,Take in charge ticket,Value 4,Case1185,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-10 07:42:42+03:00,Resolve ticket,Value 13,Case1185,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-14 16:00:28+03:00,Closed,Value 5,Case1185,Variant 1,1,Fluxicon Disco
Insert ticket,complete,Value 4,2012-08-10 06:59:37+03:00,Insert ticket,Value 4,Case247,Variant 64,64,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 07:02:47+03:00,Take in charge ticket,Value 4,Case247,Variant 64,64,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-10 07:18:58+03:00,Resolve ticket,Value 4,Case247,Variant 64,64,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 16:00:35+03:00,Closed,Value 5,Case247,Variant 64,64,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 07:02:22+03:00,Assign seriousness,Value 4,Case1968,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 07:03:01+03:00,Take in charge ticket,Value 4,Case1968,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-10 07:35:59+03:00,Resolve ticket,Value 13,Case1968,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-13 07:10:36+03:00,Closed,Value 5,Case1968,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 07:48:18+03:00,Assign seriousness,Value 4,Case2854,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 08:20:30+03:00,Take in charge ticket,Value 4,Case2854,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-10 09:28:27+03:00,Resolve ticket,Value 4,Case2854,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-14 07:50:37+03:00,Closed,Value 5,Case2854,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 09:34:02+03:00,Assign seriousness,Value 4,Case3249,Variant 195,195,Fluxicon Disco
Take in charge ticket,complete,Value 10,2012-08-13 08:28:26+03:00,Take in charge ticket,Value 10,Case3249,Variant 195,195,Fluxicon Disco
Require upgrade,complete,Value 2,2012-08-20 08:22:36+03:00,Require upgrade,Value 2,Case3249,Variant 195,195,Fluxicon Disco
Require upgrade,complete,Value 2,2012-08-20 08:23:10+03:00,Require upgrade,Value 2,Case3249,Variant 195,195,Fluxicon Disco
Take in charge ticket,complete,Value 10,2012-09-06 07:14:39+03:00,Take in charge ticket,Value 10,Case3249,Variant 195,195,Fluxicon Disco
Resolve ticket,complete,Value 9,2012-09-13 12:53:30+03:00,Resolve ticket,Value 9,Case3249,Variant 195,195,Fluxicon Disco
Resolve ticket,complete,Value 9,2012-09-13 12:53:31+03:00,Resolve ticket,Value 9,Case3249,Variant 195,195,Fluxicon Disco
Closed,complete,Value 3,2012-09-28 12:53:51+03:00,Closed,Value 3,Case3249,Variant 195,195,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 09:39:09+03:00,Assign seriousness,Value 4,Case3654,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-10 15:21:33+03:00,Take in charge ticket,Value 4,Case3654,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-13 08:22:20+03:00,Resolve ticket,Value 4,Case3654,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-13 09:40:27+03:00,Closed,Value 5,Case3654,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-10 13:34:03+03:00,Assign seriousness,Value 4,Case1330,Variant 8,8,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-13 09:26:32+03:00,Resolve ticket,Value 13,Case1330,Variant 8,8,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-13 09:26:32+03:00,Resolve ticket,Value 13,Case1330,Variant 8,8,Fluxicon Disco
Closed,complete,Value 5,2012-09-12 09:26:55+03:00,Closed,Value 5,Case1330,Variant 8,8,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-13 07:11:00+03:00,Assign seriousness,Value 4,Case4162,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-13 07:11:27+03:00,Take in charge ticket,Value 4,Case4162,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-08-13 08:58:19+03:00,Resolve ticket,Value 4,Case4162,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2012-09-13 07:20:26+03:00,Closed,Value 5,Case4162,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-13 10:45:48+03:00,Assign seriousness,Value 4,Case2455,Variant 2,2,Fluxicon Disco
Take in charge ticket,complete,Value 4,2012-08-13 10:46:22+03:00,Take in charge ticket,Value 4,Case2455,Variant 2,2,Fluxicon Disco
Wait,complete,Value 4,2012-09-21 07:37:37+03:00,Wait,Value 4,Case2455,Variant 2,2,Fluxicon Disco
Resolve ticket,complete,Value 4,2012-09-21 10:55:27+03:00,Resolve ticket,Value 4,Case2455,Variant 2,2,Fluxicon Disco
Closed,complete,Value 3,2012-10-06 10:55:41+03:00,Closed,Value 3,Case2455,Variant 2,2,Fluxicon Disco
Assign seriousness,complete,Value 4,2012-08-13 15:07:18+03:00,Assign seriousness,Value 4,Case3240,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 13,2012-08-14 13:17:21+03:00,Take in charge ticket,Value 13,Case3240,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 13,2012-08-16 08:22:40+03:00,Resolve ticket,Value 13,Case3240,Variant 1,1,Fluxicon Disco
