"case","event","startTime","completeTime","creator","variant","variant-index","org:resource","org:group","Resource","Activity"
"1-692193396","Accepted-In Progress","2012/03/05 10:27:35.000","2012/03/05 10:27:35.000","Fluxicon Disco","Variant 2","2","Hans-Org line C","Org line C","Hans","Accepted-In Progress"
"1-692193396","Accepted-Assigned","2012/03/05 10:27:48.000","2012/03/05 10:27:48.000","Fluxicon Disco","Variant 2","2","Christer-Org line C","Org line C","Christer","Accepted-Assigned"
"1-692193396","Accepted-In Progress","2012/05/09 16:44:08.000","2012/05/09 16:44:08.000","Fluxicon Disco","Variant 2","2","Christer-Org line C","Org line C","Christer","Accepted-In Progress"
"1-692193396","Completed-Closed","2012/05/09 16:44:09.000","2012/05/09 16:44:09.000","Fluxicon Disco","Variant 2","2","Christer-Org line C","Org line C","Christer","Completed-Closed"
"1-692715494","Accepted-In Progress","2012/03/05 06:23:01.000","2012/03/05 06:23:01.000","Fluxicon Disco","Variant 1","1","Vaibhav-Org line C","Org line C","Vaibhav","Accepted-In Progress"
"1-692715494","Completed-Closed","2012/05/28 11:57:12.000","2012/05/28 11:57:12.000","Fluxicon Disco","Variant 1","1","Vaibhav-Org line C","Org line C","Vaibhav","Completed-Closed"
"1-692813576","Accepted-In Progress","2012/03/05 10:11:17.000","2012/03/05 10:11:17.000","Fluxicon Disco","Variant 3","3","Tapan-Org line C","Org line C","Tapan","Accepted-In Progress"
"1-692813576","Accepted-Wait","2012/03/14 10:36:57.000","2012/03/14 10:36:57.000","Fluxicon Disco","Variant 3","3","Tapan-Org line C","Org line C","Tapan","Accepted-Wait"
"1-692813576","Completed-Closed","2012/05/08 08:28:25.000","2012/05/08 08:28:25.000","Fluxicon Disco","Variant 3","3","Tapan-Org line C","Org line C","Tapan","Completed-Closed"
"1-692959195","Accepted-In Progress","2012/03/05 10:51:06.000","2012/03/05 10:51:06.000","Fluxicon Disco","Variant 3","3","Devashish-Org line C","Org line C","Devashish","Accepted-In Progress"
"1-692959195","Accepted-Wait","2012/03/05 10:53:28.000","2012/03/05 10:53:28.000","Fluxicon Disco","Variant 3","3","Devashish-Org line C","Org line C","Devashish","Accepted-Wait"
"1-692959195","Completed-Closed","2012/03/28 11:11:31.000","2012/03/28 11:11:31.000","Fluxicon Disco","Variant 3","3","Devashish-Org line C","Org line C","Devashish","Completed-Closed"
"1-693343054","Accepted-In Progress","2012/03/05 16:45:27.000","2012/03/05 16:45:27.000","Fluxicon Disco","Variant 1","1","Aparna-Org line A2","Org line A2","Aparna","Accepted-In Progress"
"1-693343054","Completed-Closed","2012/03/26 18:35:33.000","2012/03/26 18:35:33.000","Fluxicon Disco","Variant 1","1","Aparna-Org line A2","Org line A2","Aparna","Completed-Closed"
"1-693357728","Accepted-In Progress","2012/03/05 16:28:53.000","2012/03/05 16:28:53.000","Fluxicon Disco","Variant 1","1","Jörgen-Org line C","Org line C","Jörgen","Accepted-In Progress"
"1-693357728","Completed-Closed","2012/03/29 15:12:42.000","2012/03/29 15:12:42.000","Fluxicon Disco","Variant 1","1","Jörgen-Org line C","Org line C","Jörgen","Completed-Closed"
"1-693456968","Accepted-In Progress","2012/03/05 23:30:17.000","2012/03/05 23:30:17.000","Fluxicon Disco","Variant 31","31","Bharani-Org line C","Org line C","Bharani","Accepted-In Progress"
"1-693456968","Queued-Awaiting Assignment","2012/03/05 23:35:32.000","2012/03/05 23:35:32.000","Fluxicon Disco","Variant 31","31","Bharani-Org line C","Org line C","Bharani","Queued-Awaiting Assignment"
"1-693456968","Queued-Awaiting Assignment","2012/04/16 13:33:54.000","2012/04/16 13:33:54.000","Fluxicon Disco","Variant 31","31","Marilyn-Org line B","Org line B","Marilyn","Queued-Awaiting Assignment"
"1-693456968","Accepted-In Progress","2012/05/10 04:11:34.000","2012/05/10 04:11:34.000","Fluxicon Disco","Variant 31","31","Marilyn-Org line B","Org line B","Marilyn","Accepted-In Progress"
"1-693456968","Completed-Closed","2012/05/10 04:16:00.000","2012/05/10 04:16:00.000","Fluxicon Disco","Variant 31","31","Marilyn-Org line B","Org line B","Marilyn","Completed-Closed"
"1-693469757","Accepted-In Progress","2012/03/05 23:07:18.000","2012/03/05 23:07:18.000","Fluxicon Disco","Variant 1","1","Christy-Org line C","Org line C","Christy","Accepted-In Progress"
"1-693469757","Completed-Closed","2012/05/24 15:53:30.000","2012/05/24 15:53:30.000","Fluxicon Disco","Variant 1","1","Christy-Org line C","Org line C","Christy","Completed-Closed"
"1-693469771","Accepted-In Progress","2012/03/05 23:09:15.000","2012/03/05 23:09:15.000","Fluxicon Disco","Variant 1","1","Christy-Org line C","Org line C","Christy","Accepted-In Progress"
"1-693469771","Completed-Closed","2012/05/24 15:52:49.000","2012/05/24 15:52:49.000","Fluxicon Disco","Variant 1","1","Christy-Org line C","Org line C","Christy","Completed-Closed"
"1-693592211","Accepted-In Progress","2012/03/06 09:02:42.000","2012/03/06 09:02:42.000","Fluxicon Disco","Variant 1","1","Christer-Org line C","Org line C","Christer","Accepted-In Progress"
"1-693592211","Completed-Closed","2012/03/14 10:49:41.000","2012/03/14 10:49:41.000","Fluxicon Disco","Variant 1","1","Christer-Org line C","Org line C","Christer","Completed-Closed"
"1-693595112","Accepted-In Progress","2012/03/06 09:45:39.000","2012/03/06 09:45:39.000","Fluxicon Disco","Variant 1","1","Pär-Org line A2","Org line A2","Pär","Accepted-In Progress"
"1-693595112","Completed-Closed","2012/03/06 09:53:11.000","2012/03/06 09:53:11.000","Fluxicon Disco","Variant 1","1","Pär-Org line A2","Org line A2","Pär","Completed-Closed"
"1-693595201","Accepted-In Progress","2012/03/06 09:53:52.000","2012/03/06 09:53:52.000","Fluxicon Disco","Variant 11","11","Johan-Org line C","Org line C","Johan","Accepted-In Progress"
"1-693595201","Queued-Awaiting Assignment","2012/03/06 09:57:27.000","2012/03/06 09:57:27.000","Fluxicon Disco","Variant 11","11","Johan-Org line C","Org line C","Johan","Queued-Awaiting Assignment"
"1-693595201","Accepted-In Progress","2012/03/12 14:23:08.000","2012/03/12 14:23:08.000","Fluxicon Disco","Variant 11","11","Kent-Org line C","Org line C","Kent","Accepted-In Progress"
"1-693595201","Queued-Awaiting Assignment","2012/03/12 14:29:46.000","2012/03/12 14:29:46.000","Fluxicon Disco","Variant 11","11","Praveen-Org line C","Org line C","Praveen","Queued-Awaiting Assignment"
"1-693595201","Accepted-In Progress","2012/03/12 14:37:49.000","2012/03/12 14:37:49.000","Fluxicon Disco","Variant 11","11","Neeraj-Org line C","Org line C","Neeraj","Accepted-In Progress"
"1-693595201","Completed-Closed","2012/05/30 11:24:52.000","2012/05/30 11:24:52.000","Fluxicon Disco","Variant 11","11","Neeraj-Org line C","Org line C","Neeraj","Completed-Closed"
"1-693732401","Accepted-In Progress","2012/03/06 12:56:11.000","2012/03/06 12:56:11.000","Fluxicon Disco","Variant 290","290","William-Org line C","Org line C","William","Accepted-In Progress"
"1-693732401","Queued-Awaiting Assignment","2012/03/06 12:57:49.000","2012/03/06 12:57:49.000","Fluxicon Disco","Variant 290","290","William-Org line C","Org line C","William","Queued-Awaiting Assignment"
"1-693732401","Accepted-In Progress","2012/03/09 20:28:15.000","2012/03/09 20:28:15.000","Fluxicon Disco","Variant 290","290","William-Org line C","Org line C","William","Accepted-In Progress"
"1-693732401","Accepted-Assigned","2012/03/09 20:28:29.000","2012/03/09 20:28:29.000","Fluxicon Disco","Variant 290","290","Kenneth-Org line C","Org line C","Kenneth","Accepted-Assigned"
"1-693732401","Accepted-In Progress","2012/03/12 10:46:20.000","2012/03/12 10:46:20.000","Fluxicon Disco","Variant 290","290","Karel-Org line C","Org line C","Karel","Accepted-In Progress"
"1-693732401","Accepted-Wait","2012/03/12 10:46:28.000","2012/03/12 10:46:28.000","Fluxicon Disco","Variant 290","290","Karel-Org line C","Org line C","Karel","Accepted-Wait"
"1-693732401","Completed-Closed","2012/05/08 10:18:42.000","2012/05/08 10:18:42.000","Fluxicon Disco","Variant 290","290","Karel-Org line C","Org line C","Karel","Completed-Closed"
"1-693741781","Accepted-In Progress","2012/03/06 11:13:34.000","2012/03/06 11:13:34.000","Fluxicon Disco","Variant 4","4","Karel-Org line C","Org line C","Karel","Accepted-In Progress"
"1-693741781","Accepted-In Progress","2012/03/26 10:08:19.000","2012/03/26 10:08:19.000","Fluxicon Disco","Variant 4","4","Karel-Org line C","Org line C","Karel","Accepted-In Progress"
"1-693741781","Completed-Closed","2012/03/26 10:09:33.000","2012/03/26 10:09:33.000","Fluxicon Disco","Variant 4","4","Karel-Org line C","Org line C","Karel","Completed-Closed"
"1-693748777","Accepted-In Progress","2012/03/06 11:16:37.000","2012/03/06 11:16:37.000","Fluxicon Disco","Variant 1","1","Ewa-Org line G3","Org line G3","Ewa","Accepted-In Progress"
"1-693748777","Completed-Closed","2012/03/06 12:51:23.000","2012/03/06 12:51:23.000","Fluxicon Disco","Variant 1","1","Ewa-Org line G3","Org line G3","Ewa","Completed-Closed"
"1-693789171","Accepted-Wait","2012/03/06 12:31:47.000","2012/03/06 12:31:47.000","Fluxicon Disco","Variant 291","291","Johan-Org line G4","Org line G4","Johan","Accepted-Wait"
"1-693789171","Accepted-In Progress","2012/03/14 16:33:38.000","2012/03/14 16:33:38.000","Fluxicon Disco","Variant 291","291","Johan-Org line G4","Org line G4","Johan","Accepted-In Progress"
"1-693789171","Completed-Closed","2012/03/14 16:35:05.000","2012/03/14 16:35:05.000","Fluxicon Disco","Variant 291","291","Johan-Org line G4","Org line G4","Johan","Completed-Closed"
"1-693789171","Accepted-In Progress","2012/03/14 16:35:34.000","2012/03/14 16:35:34.000","Fluxicon Disco","Variant 291","291","Johan-Org line G4","Org line G4","Johan","Accepted-In Progress"
"1-693789171","Completed-Closed","2012/03/14 16:36:22.000","2012/03/14 16:36:22.000","Fluxicon Disco","Variant 291","291","Johan-Org line G4","Org line G4","Johan","Completed-Closed"
"1-693812929","Accepted-In Progress","2012/03/06 15:10:02.000","2012/03/06 15:10:02.000","Fluxicon Disco","Variant 4","4","Christer-Org line C","Org line C","Christer","Accepted-In Progress"
"1-693812929","Accepted-In Progress","2012/03/06 15:10:26.000","2012/03/06 15:10:26.000","Fluxicon Disco","Variant 4","4","Christer-Org line C","Org line C","Christer","Accepted-In Progress"
"1-693812929","Completed-Closed","2012/03/19 13:20:43.000","2012/03/19 13:20:43.000","Fluxicon Disco","Variant 4","4","Christer-Org line C","Org line C","Christer","Completed-Closed"
"1-693895885","Accepted-In Progress","2012/03/06 14:08:23.000","2012/03/06 14:08:23.000","Fluxicon Disco","Variant 6","6","David-Org line G4","Org line G4","David","Accepted-In Progress"
"1-693895885","Accepted-Assigned","2012/03/07 09:06:13.000","2012/03/07 09:06:13.000","Fluxicon Disco","Variant 6","6","David-Org line G4","Org line G4","David","Accepted-Assigned"
"1-693895885","Accepted-In Progress","2012/04/17 21:30:19.000","2012/04/17 21:30:19.000","Fluxicon Disco","Variant 6","6","David-Org line G4","Org line G4","David","Accepted-In Progress"
"1-693895885","Completed-Closed","2012/04/17 21:30:21.000","2012/04/17 21:30:21.000","Fluxicon Disco","Variant 6","6","David-Org line G4","Org line G4","David","Completed-Closed"
"1-693937519","Accepted-In Progress","2012/03/06 15:44:57.000","2012/03/06 15:44:57.000","Fluxicon Disco","Variant 1","1","Pontus-Org line A2","Org line A2","Pontus","Accepted-In Progress"
"1-693937519","Completed-Closed","2012/04/11 13:37:27.000","2012/04/11 13:37:27.000","Fluxicon Disco","Variant 1","1","Pontus-Org line A2","Org line A2","Pontus","Completed-Closed"
"1-694212171","Accepted-In Progress","2012/03/07 08:05:20.000","2012/03/07 08:05:20.000","Fluxicon Disco","Variant 1","1","Torbjörn-Org line G4","Org line G4","Torbjörn","Accepted-In Progress"
"1-694212171","Completed-Closed","2012/04/12 09:17:37.000","2012/04/12 09:17:37.000","Fluxicon Disco","Variant 1","1","Torbjörn-Org line G4","Org line G4","Torbjörn","Completed-Closed"
"1-694222066","Accepted-In Progress","2012/03/07 08:35:03.000","2012/03/07 08:35:03.000","Fluxicon Disco","Variant 292","292","Ganesh-Org line B","Org line B","Ganesh","Accepted-In Progress"
"1-694222066","Queued-Awaiting Assignment","2012/03/07 08:43:10.000","2012/03/07 08:43:10.000","Fluxicon Disco","Variant 292","292","Ganesh-Org line B","Org line B","Ganesh","Queued-Awaiting Assignment"
"1-694222066","Accepted-In Progress","2012/04/27 11:11:17.000","2012/04/27 11:11:17.000","Fluxicon Disco","Variant 292","292","Anandgiri-Org line B","Org line B","Anandgiri","Accepted-In Progress"
"1-694222066","Queued-Awaiting Assignment","2012/04/27 11:11:56.000","2012/04/27 11:11:56.000","Fluxicon Disco","Variant 292","292","Praveen-Org line C","Org line C","Praveen","Queued-Awaiting Assignment"
"1-694222066","Accepted-Assigned","2012/05/10 14:22:56.000","2012/05/10 14:22:56.000","Fluxicon Disco","Variant 292","292","Amar-Org line C","Org line C","Amar","Accepted-Assigned"
"1-694222066","Accepted-Assigned","2012/05/10 14:47:34.000","2012/05/10 14:47:34.000","Fluxicon Disco","Variant 292","292","Gaurav-Org line C","Org line C","Gaurav","Accepted-Assigned"
"1-694222066","Accepted-In Progress","2012/05/10 16:10:34.000","2012/05/10 16:10:34.000","Fluxicon Disco","Variant 292","292","Gaurav-Org line C","Org line C","Gaurav","Accepted-In Progress"
"1-694222066","Completed-Closed","2012/05/10 16:11:04.000","2012/05/10 16:11:04.000","Fluxicon Disco","Variant 292","292","Gaurav-Org line C","Org line C","Gaurav","Completed-Closed"
"1-694338411","Queued-Awaiting Assignment","2012/03/07 11:52:55.000","2012/03/07 11:52:55.000","Fluxicon Disco","Variant 8","8","Ingemar-Org line A2","Org line A2","Ingemar","Queued-Awaiting Assignment"
"1-694338411","Accepted-In Progress","2012/03/08 12:57:27.000","2012/03/08 12:57:27.000","Fluxicon Disco","Variant 8","8","Helena-Org line C","Org line C","Helena","Accepted-In Progress"
"1-694338411","Completed-Closed","2012/04/25 09:35:42.000","2012/04/25 09:35:42.000","Fluxicon Disco","Variant 8","8","Helena-Org line C","Org line C","Helena","Completed-Closed"
"1-694346343","Accepted-In Progress","2012/03/07 11:37:45.000","2012/03/07 11:37:45.000","Fluxicon Disco","Variant 4","4","Gunilla-Org line A2","Org line A2","Gunilla","Accepted-In Progress"
"1-694346343","Accepted-In Progress","2012/04/11 14:37:57.000","2012/04/11 14:37:57.000","Fluxicon Disco","Variant 4","4","Gunilla-Org line A2","Org line A2","Gunilla","Accepted-In Progress"
"1-694346343","Completed-Closed","2012/04/11 14:39:40.000","2012/04/11 14:39:40.000","Fluxicon Disco","Variant 4","4","Gunilla-Org line A2","Org line A2","Gunilla","Completed-Closed"
"1-694354058","Accepted-In Progress","2012/03/07 11:43:04.000","2012/03/07 11:43:04.000","Fluxicon Disco","Variant 31","31","Akanksha-Org line A2","Org line A2","Akanksha","Accepted-In Progress"
"1-694354058","Queued-Awaiting Assignment","2012/03/07 11:56:18.000","2012/03/07 11:56:18.000","Fluxicon Disco","Variant 31","31","Akanksha-Org line A2","Org line A2","Akanksha","Queued-Awaiting Assignment"
"1-694354058","Queued-Awaiting Assignment","2012/03/09 11:11:37.000","2012/03/09 11:11:37.000","Fluxicon Disco","Variant 31","31","Gunnar-Org line C","Org line C","Gunnar","Queued-Awaiting Assignment"
"1-694354058","Accepted-In Progress","2012/03/20 10:16:42.000","2012/03/20 10:16:42.000","Fluxicon Disco","Variant 31","31","Gunnar-Org line C","Org line C","Gunnar","Accepted-In Progress"
"1-694354058","Completed-Closed","2012/03/20 11:16:46.000","2012/03/20 11:16:46.000","Fluxicon Disco","Variant 31","31","Gunnar-Org line C","Org line C","Gunnar","Completed-Closed"
"1-694385837","Accepted-In Progress","2012/03/07 14:15:19.000","2012/03/07 14:15:19.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Accepted-In Progress"
"1-694385837","Completed-Closed","2012/03/09 08:57:30.000","2012/03/09 08:57:30.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Completed-Closed"
"1-694385837","Accepted-In Progress","2012/03/26 13:48:52.000","2012/03/26 13:48:52.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Accepted-In Progress"
"1-694385837","Completed-Closed","2012/03/26 13:49:58.000","2012/03/26 13:49:58.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Completed-Closed"
"1-694385837","Accepted-In Progress","2012/03/28 13:46:45.000","2012/03/28 13:46:45.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Accepted-In Progress"
"1-694385837","Accepted-In Progress","2012/03/28 13:48:55.000","2012/03/28 13:48:55.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Accepted-In Progress"
"1-694385837","Completed-Closed","2012/03/28 13:48:56.000","2012/03/28 13:48:56.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Completed-Closed"
"1-694385837","Accepted-In Progress","2012/03/28 14:00:52.000","2012/03/28 14:00:52.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Accepted-In Progress"
"1-694385837","Completed-Closed","2012/03/28 17:42:57.000","2012/03/28 17:42:57.000","Fluxicon Disco","Variant 293","293","Hineesh-Org line C","Org line C","Hineesh","Completed-Closed"
"1-694420679","Accepted-In Progress","2012/03/07 14:24:22.000","2012/03/07 14:24:22.000","Fluxicon Disco","Variant 1","1","Kristina-Org line A2","Org line A2","Kristina","Accepted-In Progress"
"1-694420679","Completed-Closed","2012/04/11 14:36:11.000","2012/04/11 14:36:11.000","Fluxicon Disco","Variant 1","1","Kristina-Org line A2","Org line A2","Kristina","Completed-Closed"
"1-694464235","Accepted-In Progress","2012/03/07 14:26:08.000","2012/03/07 14:26:08.000","Fluxicon Disco","Variant 1","1","Stefan-Org line C","Org line C","Stefan","Accepted-In Progress"
"1-694464235","Completed-Closed","2012/04/25 09:42:09.000","2012/04/25 09:42:09.000","Fluxicon Disco","Variant 1","1","Stefan-Org line C","Org line C","Stefan","Completed-Closed"
"1-694509209","Accepted-In Progress","2012/03/07 16:06:16.000","2012/03/07 16:06:16.000","Fluxicon Disco","Variant 1","1","Adriano-Org line C","Org line C","Adriano","Accepted-In Progress"
